date,open,high,low,close,volume,adj_close
2003-02-15,96.94,97.22,92.23,94.48,9880677,94.48
2003-02-18,94.48,94.94,93.83,93.93,5315833,93.93
2003-02-19,93.93,99.39,91.57,96.71,7184042,96.71
2003-02-20,96.71,98.69,92.04,94.22,4071386,94.22
2003-02-21,94.22,97.26,94.14,96.42,3447857,96.42
2003-02-22,96.42,97.17,95.47,95.62,1824452,95.62
2003-02-25,95.62,97.80,95.26,97.19,9983857,97.19
2003-02-26,97.19,102.03,95.94,100.07,4774857,100.07
2003-02-27,100.07,100.17,99.34,99.60,7312498,99.60
2003-02-28,99.60,101.91,99.43,101.43,2804496,101.43
2003-03-01,101.43,101.46,100.85,101.12,8080335,101.12
2003-03-04,101.12,101.26,101.08,101.24,3462170,101.24
2003-03-05,101.24,102.08,101.24,101.75,6707660,101.75
2003-03-06,101.75,101.79,101.32,101.49,2864862,101.49
2003-03-07,101.49,102.18,101.43,101.92,5146631,101.92
2003-03-08,101.92,102.53,97.83,99.65,1573145,99.65
2003-03-11,99.65,101.00,99.05,100.52,1302107,100.52
2003-03-12,100.52,102.81,99.19,102.79,3452482,102.79
2003-03-13,102.79,103.77,101.58,101.75,8267862,101.75
2003-03-14,101.75,104.41,101.14,104.13,4669950,104.13
2003-03-15,104.13,106.16,103.71,105.61,9231683,105.61
2003-03-18,105.61,105.72,105.20,105.26,4420696,105.26
2003-03-19,105.26,106.25,104.90,106.10,1312921,106.10
2003-03-20,106.10,107.89,102.18,103.47,7448994,103.47
2003-03-21,103.47,104.42,100.23,101.74,2640478,101.74
2003-03-22,101.74,101.93,101.28,101.50,6754557,101.50
2003-03-25,101.50,104.89,100.80,104.20,2555785,104.20
2003-03-26,104.20,104.32,101.25,102.58,9497400,102.58
2003-03-27,102.58,102.99,97.90,100.09,5084483,100.09
2003-03-28,100.09,103.60,98.90,103.08,6775980,103.08
2003-03-29,103.08,103.22,102.82,102.89,9048106,102.89
2003-04-01,102.89,103.64,97.31,100.09,6271552,100.09
2003-04-02,100.09,100.58,99.90,100.37,5474246,100.37
2003-04-03,100.37,102.19,100.03,101.36,1054754,101.36
2003-04-04,101.36,101.87,99.32,99.74,4760443,99.74
2003-04-05,99.74,101.71,97.53,97.76,4614813,97.76
2003-04-07,97.76,100.93,97.50,99.99,5241828,99.99
2003-04-08,99.99,103.28,97.85,102.36,4842534,102.36
2003-04-09,102.36,105.03,98.89,99.41,8126041,99.41
2003-04-10,99.41,102.78,98.51,101.56,9249511,101.56
2003-04-11,101.56,102.24,98.68,100.10,2786333,100.10
2003-04-14,100.10,100.16,99.88,99.97,4504413,99.97
2003-04-15,99.97,100.28,99.79,100.17,1122300,100.17
2003-04-16,100.17,100.58,97.36,97.99,5358509,97.99
2003-04-17,97.99,99.42,96.20,96.41,8595480,96.41
2003-04-18,96.41,97.55,95.89,97.13,8876110,97.13
2003-04-21,97.13,97.40,95.78,96.11,5787558,96.11
2003-04-22,96.11,96.84,95.85,96.49,6411504,96.49
2003-04-23,96.49,99.76,95.60,98.53,8819659,98.53
2003-04-24,98.53,99.05,97.80,98.00,1553498,98.00
2003-04-25,98.00,98.36,95.12,96.48,8535265,96.48
2003-04-28,96.48,96.58,96.10,96.27,9629783,96.27
2003-04-29,96.27,100.60,95.71,98.79,6035507,98.79
2003-04-30,98.79,99.78,97.51,97.54,8735771,97.54
2003-05-01,97.54,97.62,95.13,95.78,8410864,95.78
2003-05-02,95.78,97.89,95.41,97.19,5179744,97.19
2003-05-05,97.19,98.90,96.63,98.07,7392461,98.07
2003-05-06,98.07,98.89,95.23,95.84,5967393,95.84
2003-05-07,95.84,96.25,95.13,95.35,5077532,95.35
2003-05-08,95.35,96.38,93.62,93.95,2893966,93.95
2003-05-09,93.95,94.48,92.62,93.28,9571870,93.28
2003-05-12,93.28,98.27,91.16,96.02,3647264,96.02
2003-05-13,96.02,98.86,94.87,97.48,2916642,97.48
2003-05-14,97.48,98.54,97.30,98.32,6079856,98.32
2003-05-15,98.32,100.70,97.91,99.99,5332121,99.99
2003-05-16,99.99,102.08,96.89,97.53,4106355,97.53
2003-05-19,97.53,101.24,97.22,99.57,4121783,99.57
2003-05-20,99.57,99.82,99.57,99.70,4855092,99.70
2003-05-21,99.70,102.12,98.10,101.89,6991592,101.89
2003-05-22,101.89,104.09,101.88,103.00,7285512,103.00
2003-05-23,103.00,105.13,98.36,100.12,1949951,100.12
2003-05-26,100.12,101.77,99.76,101.13,7761282,101.13
2003-05-27,101.13,102.41,100.26,102.01,7689557,102.01
2003-05-28,102.01,105.54,101.01,104.99,7749987,104.99
2003-05-29,104.99,105.93,104.32,105.69,6322101,105.69
2003-05-30,105.69,105.95,104.39,104.83,1372100,104.83
2003-06-02,104.83,105.82,104.62,105.40,2577442,105.40
2003-06-03,105.40,105.81,103.67,104.23,6842924,104.23
2003-06-04,104.23,104.96,101.30,101.33,9176568,101.33
2003-06-05,101.33,104.51,99.50,103.38,8404295,103.38
2003-06-06,103.38,103.43,103.23,103.29,9943817,103.29
2003-06-09,103.29,105.20,101.46,105.13,3912511,105.13
2003-06-10,105.13,105.17,104.46,104.62,4189522,104.62
2003-06-11,104.62,107.52,104.41,106.48,1172441,106.48
2003-06-12,106.48,108.45,105.45,108.42,8954317,108.42
2003-06-13,108.42,113.05,106.24,111.57,4351532,111.57
2003-06-16,111.57,114.12,111.32,113.03,6942786,113.03
2003-06-17,113.03,115.14,109.46,110.89,5614918,110.89
2003-06-18,110.89,111.57,110.87,111.48,2127754,111.48
2003-06-19,111.48,114.06,111.35,112.96,1976067,112.96
2003-06-20,112.96,113.29,111.95,112.26,9708467,112.26
2003-06-23,112.26,115.19,111.51,113.81,4313940,113.81
2003-06-24,113.81,118.72,112.11,116.30,3272806,116.30
2003-06-25,116.30,121.52,115.78,119.37,6926136,119.37
2003-06-26,119.37,122.80,118.67,121.30,7428636,121.30
2003-06-27,121.30,121.77,120.10,120.17,8495795,120.17
2003-06-30,120.17,121.44,117.53,118.33,5144263,118.33
2003-07-01,118.33,123.97,117.79,121.23,9999428,121.23
2003-07-02,121.23,125.71,119.64,124.10,7547836,124.10
2003-07-03,124.10,126.59,123.21,125.40,4150146,125.40
2003-07-04,125.40,126.22,119.90,122.33,3053507,122.33
2003-07-07,122.33,127.81,121.97,125.67,1684025,125.67
2003-07-08,125.67,129.06,123.60,127.79,5847189,127.79
2003-07-09,127.79,127.84,126.13,126.69,7954332,126.69
2003-07-10,126.69,126.93,126.67,126.82,5323727,126.82
2003-07-11,126.82,127.81,123.85,124.69,4731776,124.69
2003-07-14,124.69,125.75,124.36,125.64,9187739,125.64
2003-07-15,125.64,132.00,124.04,129.15,7570525,129.15
2003-07-16,129.15,129.23,128.28,128.43,4344483,128.43
2003-07-17,128.43,129.12,128.17,128.80,5395828,128.80
2003-07-18,128.80,129.27,128.30,128.31,5523627,128.31
2003-07-21,128.31,130.59,128.02,129.52,1306833,129.52
2003-07-22,129.52,133.30,129.50,131.84,7885197,131.84
2003-07-23,131.84,131.85,131.73,131.78,7836430,131.78
2003-07-24,131.78,132.06,130.44,130.75,1444474,130.75
2003-07-25,130.75,132.58,124.88,127.37,5367815,127.37
2003-07-28,127.37,128.98,126.41,128.47,3101295,128.47
2003-07-29,128.47,128.50,128.45,128.49,7571066,128.49
2003-07-30,128.49,129.95,128.18,129.35,7978572,129.35
2003-07-31,129.35,129.37,129.30,129.31,2525600,129.31
2003-08-01,129.31,133.54,126.62,133.14,2460477,133.14
2003-08-04,133.14,136.52,131.21,135.46,6455763,135.46
2003-08-05,135.46,140.59,133.23,138.18,7827624,138.18
2003-08-06,138.18,139.06,136.70,136.98,7476675,136.98
2003-08-07,136.98,139.59,132.65,133.79,5767652,133.79
2003-08-08,133.79,138.56,133.18,137.48,6354827,137.48
2003-08-11,137.48,138.26,135.85,136.58,5415451,136.58
2003-08-12,136.58,138.05,133.38,134.53,1206488,134.53
2003-08-13,134.53,135.74,134.30,135.36,4338217,135.36
2003-08-14,135.36,136.28,132.36,133.29,5878319,133.29
2003-08-15,133.29,136.76,128.75,129.68,8340393,129.68
2003-08-18,129.68,129.96,129.57,129.84,8825343,129.84
2003-08-19,129.84,130.07,129.77,130.05,1476857,130.05
2003-08-20,130.05,130.64,129.99,130.34,4473633,130.34
2003-08-21,130.34,132.55,129.27,131.96,2921711,131.96
2003-08-22,131.96,138.23,128.94,135.86,6875942,135.86
2003-08-25,135.86,137.47,131.88,133.43,4558312,133.43
2003-08-26,133.43,139.69,132.61,137.22,9225946,137.22
2003-08-27,137.22,137.94,131.92,133.73,8588269,133.73
2003-08-28,133.73,135.75,131.52,131.53,3285519,131.53
2003-08-29,131.53,134.35,130.18,133.19,6417712,133.19
2003-09-01,133.19,134.18,129.17,131.16,2155489,131.16
2003-09-02,131.16,131.16,131.16,131.16,7778806,131.16
2003-09-03,131.16,131.86,127.56,128.32,7185266,128.32
2003-09-04,128.32,129.18,123.84,124.78,1998476,124.78
2003-09-05,124.78,126.85,124.60,125.98,1669879,125.98
2003-09-08,125.98,131.87,124.07,129.70,8220785,129.70
2003-09-09,129.70,129.86,129.38,129.49,7367255,129.49
2003-09-10,129.49,129.76,128.80,128.96,1336726,128.96
2003-09-11,128.96,133.33,128.32,131.42,1206986,131.42
2003-09-12,131.42,136.80,131.38,134.23,7391738,134.23
2003-09-15,134.23,134.82,132.59,133.17,3596666,133.17
2003-09-16,133.17,133.28,132.52,132.70,6459641,132.70
2003-09-17,132.70,132.75,131.88,132.27,5306351,132.27
2003-09-18,132.27,138.45,131.12,135.47,7659084,135.47
2003-09-19,135.47,135.57,134.85,135.08,7999012,135.08
2003-09-22,135.08,136.15,134.63,136.10,6116873,136.10
2003-09-23,136.10,136.78,133.56,134.20,5454778,134.20
2003-09-24,134.20,134.29,134.13,134.26,4977304,134.26
2003-09-25,134.26,134.27,134.24,134.25,2913642,134.25
2003-09-26,134.25,139.76,134.03,137.30,9576190,137.30
2003-09-29,137.30,142.98,135.35,141.35,8630427,141.35
2003-09-30,141.35,141.56,139.85,140.46,3225492,140.46
2003-10-01,140.46,143.92,132.89,136.36,8972790,136.36
2003-10-02,136.36,139.45,135.62,138.13,4865406,138.13
2003-10-03,138.13,139.46,135.60,136.23,6977779,136.23
2003-10-06,136.23,141.16,135.13,139.43,9159605,139.43
2003-10-07,139.43,139.88,136.87,137.61,7282222,137.61
2003-10-08,137.61,138.46,137.24,138.05,2488441,138.05
2003-10-09,138.05,138.34,137.40,137.40,5962522,137.40
2003-10-10,137.40,141.21,135.78,141.14,5649374,141.14
2003-10-13,141.14,142.69,138.60,139.10,8186804,139.10
2003-10-14,139.10,140.15,135.02,135.85,6184616,135.85
2003-10-15,135.85,138.26,132.41,132.72,9445124,132.72
2003-10-16,132.72,133.41,132.47,133.12,1179142,133.12
2003-10-17,133.12,139.44,129.99,136.66,6663991,136.66
2003-10-20,136.66,138.13,135.88,137.72,8984307,137.72
2003-10-21,137.72,140.77,135.87,139.89,8422346,139.89
2003-10-22,139.89,144.16,139.30,142.52,3255048,142.52
2003-10-23,142.52,142.82,140.75,141.46,3835135,141.46
2003-10-24,141.46,141.73,137.85,139.64,2835750,139.64
2003-10-28,139.64,140.79,139.04,140.29,6975521,140.29
2003-10-29,140.29,144.76,137.80,142.88,6653480,142.88
2003-10-30,142.88,147.75,142.51,146.32,2526960,146.32
2003-10-31,146.32,146.70,144.85,145.47,5359544,145.47
2003-11-01,145.47,147.10,145.05,146.31,4833197,146.31
2003-11-04,146.31,147.29,146.17,146.88,4801667,146.88
2003-11-05,146.88,152.42,144.23,149.87,4531840,149.87
2003-11-06,149.87,154.22,149.74,152.14,8665973,152.14
2003-11-07,152.14,156.47,151.65,154.61,3946166,154.61
2003-11-08,154.61,158.92,152.03,157.37,4462642,157.37
2003-11-11,157.37,157.67,153.69,155.38,3404239,155.38
2003-11-12,155.38,158.95,154.92,157.39,8994839,157.39
2003-11-13,157.39,159.01,152.60,153.93,4780046,153.93
2003-11-14,153.93,155.16,153.64,154.59,5516589,154.59
2003-11-15,154.59,155.04,153.41,153.45,7120926,153.45
2003-11-18,153.45,155.86,148.58,150.12,8201451,150.12
2003-11-19,150.12,150.25,149.19,149.37,8525576,149.37
2003-11-20,149.37,152.76,146.71,152.22,1146665,152.22
2003-11-21,152.22,152.31,149.45,150.48,6202924,150.48
2003-11-22,150.48,152.19,148.51,148.76,6572214,148.76
2003-11-25,148.76,149.29,145.29,145.71,4670090,145.71
2003-11-26,145.71,150.04,145.20,148.45,6210711,148.45
2003-11-27,148.45,148.74,143.00,145.62,9365308,145.62
2003-11-28,145.62,149.23,139.52,141.87,4180755,141.87
2003-11-29,141.87,143.68,137.64,139.52,5682020,139.52
2003-12-02,139.52,140.14,138.13,138.38,3685788,138.38
2003-12-03,138.38,138.45,135.53,136.14,6262578,136.14
2003-12-04,136.14,139.48,134.21,138.90,2856131,138.90
2003-12-05,138.90,140.17,138.11,140.03,7823605,140.03
2003-12-06,140.03,144.00,139.64,143.13,5168367,143.13
2003-12-09,143.13,146.58,141.23,145.82,9773580,145.82
2003-12-10,145.82,150.34,145.07,148.27,8510980,148.27
2003-12-11,148.27,149.09,141.18,143.92,4317318,143.92
2003-12-12,143.92,147.67,139.20,139.61,4977495,139.61
2003-12-13,139.61,139.66,139.44,139.51,9024686,139.51
2003-12-16,139.51,141.57,135.84,136.37,4316946,136.37
2003-12-17,136.37,141.48,134.98,140.02,2938493,140.02
2003-12-18,140.02,141.11,139.61,140.64,8799304,140.64
2003-12-19,140.64,141.23,136.18,138.29,1537281,138.29
2003-12-20,138.29,138.95,132.94,134.98,8637678,134.98
2003-12-23,134.98,137.36,132.16,132.34,9873482,132.34
2003-12-24,132.34,134.70,132.22,134.01,3727861,134.01
2003-12-25,134.01,135.29,131.09,132.23,6116863,132.23
2003-12-26,132.23,137.60,130.74,135.40,6647053,135.40
2003-12-27,135.40,140.54,132.19,138.96,4244867,138.96
2003-12-30,138.96,139.45,137.71,138.28,9318341,138.28
2003-12-31,138.28,139.74,135.39,136.26,2266175,136.26
2004-01-01,136.26,139.78,136.19,138.39,1081031,138.39
2004-01-02,138.39,141.16,136.97,140.08,1328805,140.08
2004-01-03,140.08,140.42,140.07,140.32,1112633,140.32
2004-01-06,140.32,141.82,139.56,141.25,9514988,141.25
2004-01-07,141.25,142.25,139.06,139.94,7719356,139.94
2004-01-08,139.94,141.28,136.98,137.76,2333818,137.76
2004-01-09,137.76,138.66,136.28,136.85,5231818,136.85
2004-01-10,136.85,136.97,136.54,136.63,9277037,136.63
2004-01-13,136.63,137.53,134.33,135.41,2411388,135.41
2004-01-14,135.41,142.02,134.21,139.12,2862599,139.12
2004-01-15,139.12,140.99,135.22,136.94,8201373,136.94
2004-01-16,136.94,142.56,136.34,140.03,9591654,140.03
2004-01-17,140.03,140.10,137.98,138.33,4067017,138.33
2004-01-20,138.33,140.46,137.18,139.52,3215767,139.52
2004-01-21,139.52,140.36,132.65,135.67,6714529,135.67
2004-01-22,135.67,141.75,131.91,139.57,8673210,139.57
2004-01-23,139.57,139.81,138.17,138.70,2759460,138.70
2004-01-24,138.70,140.41,136.51,136.71,4356919,136.71
2004-01-27,136.71,137.25,133.96,134.83,4522278,134.83
2004-01-28,134.83,136.48,134.30,136.25,7052845,136.25
2004-01-29,136.25,136.26,136.21,136.23,5871727,136.23
2004-01-30,136.23,137.68,133.16,134.53,3530711,134.53
2004-01-31,134.53,134.74,130.46,131.60,9439720,131.60
2004-02-03,131.60,131.70,131.48,131.49,4190388,131.49
2004-02-04,131.49,135.73,130.16,135.38,7283682,135.38
2004-02-05,135.38,135.81,133.40,133.94,5430458,133.94
2004-02-06,133.94,135.05,131.90,132.39,2108345,132.39
2004-02-07,132.39,136.68,130.46,134.55,7218310,134.55
2004-02-10,134.55,135.35,131.86,132.64,6971826,132.64
2004-02-11,132.64,134.12,131.49,134.04,9169542,134.04
2004-02-12,134.04,135.36,133.71,134.80,9512605,134.80
2004-02-13,134.80,134.84,134.78,134.83,2873485,134.83
2004-02-14,134.83,134.92,133.59,133.80,3983498,133.80
2004-02-17,133.80,135.39,127.08,129.86,3087960,129.86
2004-02-18,129.86,130.24,124.62,126.19,9765276,126.19
2004-02-19,126.19,126.79,124.98,125.19,7440486,125.19
2004-02-20,125.19,125.86,122.68,123.82,3687116,123.82
2004-02-21,123.82,126.29,119.01,120.26,6553953,120.26
2004-02-24,120.26,120.87,118.93,119.40,2753323,119.40
2004-02-25,119.40,120.76,115.23,117.27,5665099,117.27
2004-02-26,117.27,117.41,116.18,116.52,2776668,116.52
2004-02-27,116.52,120.15,116.27,118.80,5664561,118.80
2004-02-28,118.80,123.00,118.23,121.54,1545705,121.54
2004-03-02,121.54,121.65,115.80,118.09,1930258,118.09
2004-03-03,118.09,121.46,115.07,121.22,2795160,121.22
2004-03-04,121.22,121.74,116.06,117.76,7457570,117.76
2004-03-05,117.76,119.12,115.88,116.28,5307771,116.28
2004-03-06,116.28,116.35,114.37,114.51,3299554,114.51
2004-03-09,114.51,119.94,113.00,117.32,9039997,117.32
2004-03-10,117.32,117.75,116.39,116.73,6945544,116.73
2004-03-11,116.73,117.02,114.44,115.57,8536206,115.57
2004-03-12,115.57,119.10,113.54,117.72,6564845,117.72
2004-03-13,117.72,120.75,117.11,120.08,8196918,120.08
2004-03-16,120.08,122.44,119.12,121.51,1058816,121.51
2004-03-17,121.51,122.05,120.55,120.91,8996846,120.91
2004-03-18,120.91,121.34,119.84,119.86,5087917,119.86
2004-03-19,119.86,124.15,118.91,122.92,5342553,122.92
2004-03-20,122.92,123.57,120.79,121.60,4873597,121.60
2004-03-23,121.60,122.08,120.29,120.93,4436018,120.93
2004-03-24,120.93,122.64,117.41,118.84,8621162,118.84
2004-03-25,118.84,121.31,118.61,121.27,7575709,121.27
2004-03-26,121.27,126.31,118.67,123.87,7636401,123.87
2004-03-27,123.87,123.95,123.25,123.55,7405736,123.55
2004-03-30,123.55,127.65,123.04,126.87,1942405,126.87
2004-03-31,126.87,133.36,123.52,130.37,7694176,130.37
2004-04-01,130.37,132.83,128.72,132.26,3295077,132.26
2004-04-02,132.26,133.99,131.82,133.60,7825330,133.60
2004-04-03,133.60,134.13,132.32,132.79,3722597,132.79
2004-04-05,132.79,138.73,132.55,136.07,2910786,136.07
2004-04-06,136.07,139.32,134.52,138.25,3652204,138.25
2004-04-07,138.25,139.39,138.15,139.31,7344044,139.31
2004-04-08,139.31,139.77,138.20,138.73,5904957,138.73
2004-04-09,138.73,145.04,138.50,141.93,1674017,141.93
2004-04-12,141.93,143.24,138.05,138.40,9213856,138.40
2004-04-13,138.40,142.37,137.72,141.71,3830464,141.71
2004-04-14,141.71,141.83,138.38,138.93,4774728,138.93
2004-04-15,138.93,139.44,138.68,139.21,3705258,139.21
2004-04-16,139.21,139.21,135.80,135.91,2311987,135.91
2004-04-19,135.91,136.86,135.06,136.76,1944351,136.76
2004-04-20,136.76,136.90,133.20,134.46,4960666,134.46
2004-04-21,134.46,134.52,133.20,133.78,8373857,133.78
2004-04-22,133.78,135.94,128.59,130.20,5440383,130.20
2004-04-23,130.20,132.53,130.11,132.51,2736137,132.51
2004-04-26,132.51,133.55,130.59,130.92,3166809,130.92
2004-04-27,130.92,131.42,130.75,131.25,2298059,131.25
2004-04-28,131.25,131.27,130.55,130.85,8642525,130.85
2004-04-29,130.85,133.04,130.60,132.14,7753563,132.14
2004-04-30,132.14,135.51,131.61,134.24,8753707,134.24
2004-05-03,134.24,134.27,134.03,134.12,9631383,134.12
2004-05-04,134.12,137.13,132.78,136.45,3683181,136.45
2004-05-05,136.45,137.13,133.61,133.96,1500672,133.96
2004-05-06,133.96,138.66,133.55,136.62,8454351,136.62
2004-05-07,136.62,137.64,131.55,133.70,4219176,133.70
2004-05-10,133.70,135.15,129.37,130.78,7475105,130.78
2004-05-11,130.78,134.71,130.61,133.74,3262618,133.74
2004-05-12,133.74,134.92,128.54,130.88,6768869,130.88
2004-05-13,130.88,131.94,130.26,131.56,3699545,131.56
2004-05-14,131.56,131.56,130.89,130.99,9676017,130.99
2004-05-17,130.99,133.01,125.26,127.82,2763420,127.82
2004-05-18,127.82,128.51,127.41,128.39,2775193,128.39
2004-05-19,128.39,130.92,122.52,125.20,1187981,125.20
2004-05-20,125.20,128.36,123.58,127.62,6579737,127.62
2004-05-21,127.62,128.85,127.13,128.75,8610978,128.75
2004-05-24,128.75,128.87,128.66,128.84,3612580,128.84
2004-05-25,128.84,128.90,125.39,126.88,8076005,126.88
2004-05-26,126.88,126.91,126.73,126.81,5953555,126.81
2004-05-27,126.81,127.11,124.84,125.50,3602142,125.50
2004-05-28,125.50,125.61,124.85,125.09,9161097,125.09
2004-05-31,125.09,125.33,123.72,124.17,1085562,124.17
2004-06-01,124.17,125.06,122.75,122.96,8418092,122.96
2004-06-02,122.96,127.01,121.28,126.24,9434049,126.24
2004-06-03,126.24,130.45,124.61,128.85,9728005,128.85
2004-06-04,128.85,128.93,128.84,128.90,3471806,128.90
2004-06-07,128.90,129.31,128.70,129.12,6873026,129.12
2004-06-08,129.12,134.55,127.40,132.14,4477621,132.14
2004-06-09,132.14,137.18,130.95,135.18,2485853,135.18
2004-06-10,135.18,135.22,135.16,135.21,5859738,135.21
2004-06-11,135.21,141.50,132.66,138.58,4101836,138.58
2004-06-14,138.58,143.78,137.63,141.87,4529866,141.87
2004-06-15,141.87,146.18,139.34,146.03,7530534,146.03
2004-06-16,146.03,147.56,144.92,147.27,9349185,147.27
2004-06-17,147.27,151.33,146.49,151.16,6309418,151.16
2004-06-18,151.16,152.57,150.38,152.57,9545157,152.57
2004-06-21,152.57,160.90,151.21,157.08,6812467,157.08
2004-06-22,157.08,158.43,156.72,157.83,6186314,157.83
2004-06-23,157.83,158.39,154.30,155.20,4670359,155.20
2004-06-24,155.20,155.47,153.04,153.85,4925066,153.85
2004-06-25,153.85,154.17,153.31,153.33,3026268,153.33
2004-06-28,153.33,153.92,153.05,153.78,6168830,153.78
2004-06-29,153.78,154.61,148.18,149.86,5759963,149.86
2004-06-30,149.86,150.34,148.32,148.56,9682509,148.56
2004-07-01,148.56,148.57,148.41,148.47,7524006,148.47
2004-07-02,148.47,148.75,146.98,147.48,8356719,147.48
2004-07-05,147.48,147.66,142.23,144.37,8632123,144.37
2004-07-06,144.37,145.08,144.26,144.88,8259473,144.88
2004-07-07,144.88,146.19,141.24,142.59,7288294,142.59
2004-07-08,142.59,143.87,142.50,143.40,9176668,143.40
2004-07-09,143.40,149.01,140.20,147.17,4593727,147.17
2004-07-12,147.17,147.93,140.58,142.98,4408186,142.98
2004-07-13,142.98,143.59,141.43,141.78,3271706,141.78
2004-07-14,141.78,142.72,140.33,140.84,9989430,140.84
2004-07-15,140.84,142.02,138.04,139.36,9787504,139.36
2004-07-16,139.36,139.50,139.36,139.43,5035608,139.43
2004-07-19,139.43,140.08,137.34,138.25,6238137,138.25
2004-07-20,138.25,143.11,136.55,141.51,6084495,141.51
2004-07-21,141.51,144.47,136.19,138.31,1705481,138.31
2004-07-22,138.31,138.85,138.01,138.62,5463648,138.62
2004-07-23,138.62,140.58,135.19,136.41,4073000,136.41
2004-07-26,136.41,138.86,131.66,133.43,3852702,133.43
2004-07-27,133.43,133.61,131.68,132.34,7967248,132.34
2004-07-28,132.34,132.70,131.69,131.86,5874622,131.86
2004-07-29,131.86,133.51,126.05,128.62,4135541,128.62
2004-07-30,128.62,128.66,128.31,128.38,1429926,128.38
2004-08-02,128.38,131.12,123.28,125.18,5241791,125.18
2004-08-03,125.18,125.64,125.03,125.44,4890827,125.44
2004-08-04,125.44,128.32,121.85,122.35,9647106,122.35
2004-08-05,122.35,127.23,122.10,125.36,2121904,125.36
2004-08-06,125.36,128.19,125.17,127.45,9209544,127.45
2004-08-09,127.45,130.27,125.29,130.03,6845651,130.03
2004-08-10,130.03,132.56,124.89,126.13,1955941,126.13
2004-08-11,126.13,130.76,124.47,128.79,3383518,128.79
2004-08-12,128.79,129.42,127.63,127.93,8836789,127.93
2004-08-13,127.93,128.01,126.17,126.89,8733043,126.89
2004-08-16,126.89,126.96,124.74,125.16,6710962,125.16
2004-08-17,125.16,125.44,125.04,125.31,8267418,125.31
2004-08-18,125.31,127.90,124.84,127.31,4155672,127.31
2004-08-19,127.31,127.44,125.55,126.05,4062856,126.05
2004-08-20,126.05,127.82,121.11,122.66,6796600,122.66
2004-08-23,122.66,126.34,122.18,125.21,9638198,125.21
2004-08-24,125.21,128.80,123.15,127.56,8977834,127.56
2004-08-25,127.56,127.85,127.35,127.78,9381358,127.78
2004-08-26,127.78,129.03,127.76,128.88,7299667,128.88
2004-08-27,128.88,134.43,128.80,132.25,5402490,132.25
2004-08-30,132.25,132.89,128.68,129.02,8428795,129.02
2004-08-31,129.02,133.72,127.01,132.63,6831687,132.63
2004-09-01,132.63,134.81,131.98,133.82,9820015,133.82
2004-09-02,133.82,134.53,133.60,134.31,3716272,134.31
2004-09-03,134.31,135.41,130.66,131.61,9434165,131.61
2004-09-06,131.61,132.47,126.23,128.03,4101920,128.03
2004-09-07,128.03,128.34,125.92,126.82,7285724,126.82
2004-09-08,126.82,126.91,126.47,126.64,6696113,126.64
2004-09-09,126.64,127.27,125.37,125.89,8533631,125.89
2004-09-10,125.89,127.14,120.91,123.16,8197119,123.16
2004-09-13,123.16,125.08,122.87,124.19,6085363,124.19
2004-09-14,124.19,124.24,123.94,124.05,9730441,124.05
2004-09-15,124.05,124.60,123.29,123.48,9652072,123.48
2004-09-16,123.48,123.98,123.45,123.79,3956816,123.79
2004-09-17,123.79,125.52,119.95,121.21,9045316,121.21
2004-09-20,121.21,125.14,119.46,124.45,4113999,124.45
